module,type,name,res_id,src,value,comments
hubi,model,"ir.actions.act_window,name",hubi.action_hubi_purchasable_product_template,Products,Articles,
hubi,model,"ir.actions.act_window,name",hubi.action_hubi_sellable_product_template,Products,Articles,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_datas_product,Products,Articles,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_purchasable_products,Purchasable Product,Produit Achetable,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_establishment,Purchase,Achats,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_packing_preparation_tree,Qty,Qté,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_carrier_qty_delivered,Qty Delivered,Qté livrée,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_carrier_qty_invoiced,Qty Invoiced,Qté facturée,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_carrier_product_uom_qty,Qty Ordered,Qté commandée,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_carrier_qty_to_invoice,Qty To Invoice,Qté à facturer,
hubi,model,"ir.model.fields,field_description",hubi.field_product_product_quantity,Quantity,Quantité,
hubi,model,"ir.model.fields,field_description",hubi.field_product_template_quantity,Quantity,Quantité,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_create_print_label_qte,Quantity,Quantité,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_create_product_from_category_quantity,Quantity,Quantité,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_creditnote_quantity,Quantity,Quantité,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_sale_order_print_label_qte,Quantity,Quantité,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_search_product_line_qty_invoiced,Quantity,Quantité,
hubi,model,"ir.ui.view,arch_db",hubi.report_invoice_document_hubi,Quantity,Quantité,
hubi,model,"ir.ui.view,arch_db",hubi.report_product_sheet_price,Quantity,Quantité,
hubi,model,"ir.ui.view,arch_db",hubi.report_saleorder_hubi_document,Quantity,Quantité,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_palletization_line_quantity,Quantity on the Pallet,Quantité sur la Palette,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_palletization_pallet_qty,Quantity on the Pallet,Quantité sur la Palette,
hubi,selection,"res.partner,discount_period_ca",0,Quarterly,Trimestriel,
hubi,selection,"wiz.prepare.creditnote,periodicity_creditnote",0,Quarterly,Trimestriel,
hubi,model,"ir.model,name",hubi.model_sale_order,Quotation,Devis,
hubi,model,"ir.ui.view,arch_db",hubi.report_saleorder_hubi_document,Quotation #,Devis №,
hubi,model,"ir.actions.report,name",hubi.action_report_saleorder_hubi,Quotation / Order / HUBI,Devis / Commande / HUBI,
hubi,model,"ir.actions.report,name",hubi.action_report_no_validate_hubi,Quotation / Order / No validate / HUBI,Devis / Commande / Non validé / HUBI,
hubi,selection,"sale.report.carrier,state",0,Quotation Sent,Devis Envoyé,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_sale_quotations,Quotations,Devis,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_search,Quotations,Devis,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_search_carrier,Quotations,Devis,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_rcs,RCS,RCS,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_rcs,RCS,RCS,
hubi,model,"ir.ui.view,arch_db",hubi.report_partner_sheet_address,RIB,RIB,
hubi,model,"ir.model.fields,field_description",hubi.field_delivery_carrier_recipient,Recipient,Destinataire,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_shipper_recipient,Recipient,Destinataire,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_red_label_number,Red Label Number,Numéro Label Rouge,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_red_label_number,Red Label Number,Numéro Label Rouge,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_family_reference,Reference,Référence,
hubi,model,"ir.model.fields,field_description",hubi.field_product_category_reference,Reference,Référence,
hubi,model,"ir.model,name",hubi.model_account_register_payments,Register payments on multiple invoices,Enregistrez des paiements sur plusieurs factures,
hubi,model,"ir.model.fields,field_description",hubi.field_product_product_remote_operation,Remote operation,Fonctionnement Déporté,
hubi,model,"ir.model.fields,field_description",hubi.field_product_template_remote_operation,Remote operation,Fonctionnement Déporté,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_remote_operation,Remote operation,Fonctionnement Déporté,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_remote_operation,Remote operation,Fonctionnement Déporté,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_report_billing,Report Billing,Rapport Facturation,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_sales_reports,Reports,Rapports,
hubi,model,"ir.model.fields,field_description",hubi.field_product_product_sender_establishment,Reserved Establishment,Expéditeur Réservé,
hubi,model,"ir.model.fields,field_description",hubi.field_product_template_sender_establishment,Reserved Establishment,Expéditeur Réservé,
hubi,model,"ir.model.fields,field_description",hubi.field_product_product_sender_establishment_priority,Reserved establishment priority,Expéditeur Réservé en priorité,
hubi,model,"ir.model.fields,field_description",hubi.field_product_template_sender_establishment_priority,Reserved establishment priority,Expéditeur Réservé en priorité,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_palletization_residual_qty,Residual Quantity,Quantité Résiduelle,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_customer,Responsable,Responsable,
hubi,model,"ir.ui.view,arch_db",hubi.search_product_wizard_form,Return Product,Retour Produit,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_general_settings_root_account_auxiliary_customer,Root Account Auxiliary Customer,Racine Compte Auxiliaire Client,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_general_settings_root_account_auxiliary_customer,Root Account Auxiliary Customer,Racine Compte Auxiliaire Client,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_general_settings_root_account_auxiliary_supplier,Root Account Auxiliary Supplier,Racine Compte Auxiliaire Fournisseur,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_general_settings_root_account_auxiliary_supplier,Root Account Auxiliary Supplier,Racine Compte Auxiliaire Fournisseur,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_establishment,Sale,Vente,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_invoiceperiod_sale_order_ids,Sale Order,Bon de commande,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_sale_analysis_report,Sale Order Analysis,Bon de Commande Analyse,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_sale_order_print_label_sale_order_id,Sale Order Id,Bon de Commande Id,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_sales,Sales,Vente,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_establishment,Sales & Purchases,Ventes & Achats,
hubi,model,"ir.model,name",hubi.model_sale_advance_payment_inv,Sales Advance Payment Invoice,Facture de paiement d'avance,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_search,Sales Analysis,Analyse des ventes,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_search_carrier,Sales Analysis Carrier,Analyse des ventes Transporteur,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_carrier_team_id,Sales Channel,Equipe de vente,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_sale_team_report,Sales Channels,Equipes de vente,
hubi,selection,"sale.report.carrier,state",0,Sales Done,Ventes Faites,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_search,Sales Invoiced,Ventes Facturées,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_search_carrier,Sales Invoiced,Ventes Facturées,
hubi,selection,"sale.report.carrier,state",0,Sales Order,Bon de Commande,
hubi,model,"ir.model,name",hubi.model_sale_order_line,Sales Order Line,Ligne de bons de commande,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_palletization_form,Sales Order Lines,Lignes de bons de commande,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_sale_orders,Sales Orders,Bons de commandes,
hubi,model,"ir.model,name",hubi.model_sale_report,Sales Orders Statistics,Statistiques sur les commandes de ventes,
hubi,model,"ir.model,name",hubi.model_sale_report_carrier,Sales Orders Statistics Carrier,Statistiques sur les commandes Transporteur,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_sales_team,Sales Team,Equipe de Vente,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_search,Sales To Invoices,Ventes à Facturer,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_search_carrier,Sales To Invoices,Ventes à Facturer,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_carrier_user_id,Salesperson,Vendeur,
hubi,model,"ir.ui.view,arch_db",hubi.search_establishment,Salesperson,Vendeur,
hubi,model,"ir.ui.view,arch_db",hubi.search_res_partner_filter,Salesperson,Vendeur,
hubi,model,"ir.ui.view,arch_db",hubi.send_email_invoice_search,Salesperson,Vendeur,
hubi,model,"ir.ui.view,arch_db",hubi.search_establishment,Search Establishment,Rechercher un Etablissement,
hubi,model,"ir.ui.view,arch_db",hubi.send_email_invoice_search,Search Invoice,Chercher une facture,
hubi,model,"ir.ui.view,arch_db",hubi.search_res_partner_filter,Search Partner,Rechercher un partenaire,
hubi,model,"ir.ui.view,arch_db",hubi.Price_List_Lines_search,Search Product,Rechercher un Produit,
hubi,model,"ir.ui.view,arch_db",hubi.search_product_wizard_form,Search Product,Rechercher un Produit,
hubi,model,"ir.ui.view,arch_db",hubi.search_product_wizard_form_step2,Search Product,Rechercher un Produit,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_creditnote_filter,Search credit-note,Rechercher un Avoir,
hubi,model,"ir.ui.view,arch_db",hubi.department_search,Search department,Rechercher un département,
hubi,model,"ir.ui.view,arch_db",hubi.family_partner_search,Search family,Rechercher une famille,
hubi,model,"ir.ui.view,arch_db",hubi.family_product_search,Search family,Rechercher une famille,
hubi,model,"ir.ui.view,arch_db",hubi.moduleoption_search,Search modules,Rechercher des modules,
hubi,model,"ir.ui.view,arch_db",hubi.shipper_search,Search shippers,Rechercher un Transporteur,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_sellable_products,Sellable Product,Produit Vendable,
hubi,code,addons/hubi/static/src/js/web_send_email - Copie.js,31,Send Email,Send Email,openerp-web
hubi,code,addons/hubi/static/src/xml/web_export_view_template.xml,11,Send Email,Send Email,openerp-web
hubi,code,addons/hubi/static/src/xml/web_send_email_template.xml,7,Send Email,Send Email,openerp-web
hubi,model,"ir.ui.view,arch_db",hubi.wiz_transfert_compta,Send Mail,Envoi EMail,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_sender_establishment,Sender establishment,Etablissement Expéditeur,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_sender_establishment,Sender establishment,Etablissement Expéditeur,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_create_print_label_etabexp_id,Sender establishment,Etablissement Expéditeur,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_sale_order_print_label_etabexp_id,Sender establishment,Etablissement Expéditeur,
hubi,model,"ir.model.fields,field_description",hubi.field_account_invoice_sending_date,Sending Date,Date Envoi,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_order_line_sending_date,Sending Date,Date Envoi,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_order_sending_date,Sending Date,Date Envoi,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_carrier_sending_date,Sending Date,Date Envoi,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_sending_date,Sending Date,Date Envoi,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_create_print_label_sending_date,Sending date,Date envoi,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_sale_order_print_label_sending_date,Sending date,Date envoi,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_sent_mail,Sent mails,Sent mails,
hubi,model,"ir.actions.act_window,name",hubi.action_hubi_general_setting,Settings,Configuration,
hubi,model,"ir.ui.menu,name",hubi.menu_miadi_etiquette_settings,Settings,Configuration,
hubi,model,"ir.model.fields,field_description",hubi.field_product_category_shell,Shell,Coquillage,
hubi,model,"ir.actions.act_window,name",hubi.action_hubi_shipper,Shipper,Transporteur,
hubi,model,"ir.model,name",hubi.model_hubi_shipper,Shipper,Transporteur,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_shippers,Shipper,Transporteur,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_shipper_form,Shippers,Transporteurs,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_shipper_tree,Shippers,Transporteurs,
hubi,model,"ir.model.fields,field_description",hubi.field_product_pricelist_shipping,Shipping,Expédition,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_shipping,Shipping,Expédition,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_shipping,Shipping,Expédition,
hubi,model,"ir.ui.view,arch_db",hubi.pricelist_hubi_form_view,Shipping,Expédition,
hubi,model,"ir.ui.view,arch_db",hubi.report_product_sheet_price,Shipping :,Transport :,
hubi,model,"ir.model.fields,field_description",hubi.field_product_pricelist_shipping_price_kg,Shipping Price Kg,Transport Prix Kg,
hubi,code,addons/hubi/reports/trial_balance_xlsx.py,72,Show,Voir,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_siret,Siret,Siret,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_siret,Siret,Siret,
hubi,model,"ir.ui.view,arch_db",hubi.report_partner_list_address,Society,Société,
hubi,model,"ir.model.fields,field_description",hubi.field_account_invoice_report_origin,Source Document,Document d'origine,
hubi,model,"ir.ui.view,arch_db",hubi.report_invoice_document_hubi,Source Document,Document d'origine,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_invoiceperiod_date_start,Start Date,Date de début,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_prepare_creditnote_date_start,Start Date,Date de début,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_productprice_date_start,Start Date,Date de début,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_transfertcompta_date_start,Start Date,Date de début,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_code_ean128,Start of barcode 128,Début du barcode 128,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_code_ean128,Start of barcode 128,Début du barcode 128,
hubi,model,"ir.model.fields,help",hubi.field_wiz_prepare_creditnote_date_start,Starting date for the creation of credit-note,Date de début pour la création des avoirs,
hubi,model,"ir.model.fields,help",hubi.field_wiz_invoiceperiod_date_start,Starting date for the creation of invoices,Date de début pour la création des factures,
hubi,model,"ir.model.fields,help",hubi.field_wiz_transfertcompta_date_start,Starting date for the creation of invoices,Date de début pour la création des factures,
hubi,model,"ir.model.fields,help",hubi.field_wiz_productprice_date_start,Starting date for the pricelist item validation,Date de début de validité de la liste de prix pour cet article.,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_module_option_state,State,Statut,
